,energy_pred,uncert_pred,energy,event_no
54294,285.6141662597656,285.5169982910156,294.1861877441406,2611141.0
54295,193.8702392578125,193.6528778076172,191.68446350097656,4178686.0
54296,243.72686767578125,243.7672576904297,242.34832763671875,6713024.0
54297,205.0418243408203,204.8940887451172,198.64004516601562,7868037.0
54298,205.97914123535156,205.97315979003906,227.35385131835938,172163.0
54299,211.30218505859375,211.26966857910156,217.6728057861328,4407145.0
54300,219.50323486328125,219.49449157714844,215.0917205810547,273189.0
54301,268.3976135253906,268.1998291015625,274.685791015625,3799531.0
54302,202.50685119628906,202.3937225341797,190.02236938476562,200043.0
54303,193.37083435058594,193.3456268310547,221.6934356689453,7971706.0
54304,210.4239501953125,210.4110565185547,220.3874969482422,413300.0
54305,238.89910888671875,238.94725036621094,207.06350708007812,3557974.0
54306,198.22610473632812,198.17767333984375,175.8151092529297,6306984.0
54307,314.6908264160156,314.36248779296875,283.5048522949219,4251179.0
54308,293.08612060546875,292.96221923828125,299.9415283203125,6301522.0
54309,262.18902587890625,262.08697509765625,272.7275085449219,5214501.0
54310,226.7617645263672,226.74179077148438,235.76385498046875,2082737.0
54311,215.20556640625,214.8118438720703,240.0699005126953,4288501.0
54312,234.28062438964844,234.18125915527344,227.50070190429688,3967642.0
54313,232.95013427734375,232.7237091064453,218.98829650878906,5494841.0
54314,347.5857238769531,347.74053955078125,384.0460510253906,1276585.0
54315,316.6418151855469,316.32891845703125,304.40185546875,6326164.0
54316,287.57208251953125,287.2690124511719,299.87188720703125,7113743.0
54317,231.20379638671875,230.96324157714844,235.83349609375,2329952.0
54318,235.50462341308594,235.50904846191406,219.41802978515625,6519034.0
54319,237.15460205078125,236.7666473388672,274.5828857421875,4273302.0
54320,231.8745574951172,231.8530731201172,210.6151580810547,4920551.0
54321,329.42694091796875,329.1448974609375,330.1400451660156,6213591.0
54322,232.8349151611328,232.6112823486328,241.11083984375,705444.0
54323,260.2723693847656,260.1620788574219,278.7536926269531,3177073.0
54324,254.8133087158203,254.76600646972656,247.66073608398438,723219.0
54325,211.7093048095703,211.5377655029297,185.013916015625,4431053.0
54326,205.7864990234375,205.7816925048828,196.4744415283203,2491614.0
54327,207.00003051757812,206.96266174316406,185.65109252929688,1710839.0
54328,195.44456481933594,195.4584197998047,175.82632446289062,7081912.0
54329,257.7701721191406,257.2633972167969,271.3140563964844,2310825.0
54330,323.1640930175781,322.74542236328125,323.9643859863281,6913658.0
54331,207.21412658691406,207.14833068847656,190.9533233642578,4823190.0
54332,250.2861328125,250.29551696777344,304.63153076171875,6852092.0
54333,321.2179260253906,321.21197509765625,312.1429443359375,3537963.0
54334,215.4373321533203,215.2178497314453,190.5701446533203,7559700.0
54335,221.80426025390625,221.55459594726562,214.5054473876953,3305965.0
54336,328.719482421875,328.7591552734375,323.8489685058594,7612148.0
54337,227.61793518066406,227.4469451904297,227.79351806640625,3642858.0
54338,220.19944763183594,220.00392150878906,200.72047424316406,142048.0
54339,204.02793884277344,203.9613494873047,211.1231231689453,272468.0
54340,242.6009521484375,242.74937438964844,251.32334899902344,131020.0
54341,243.16526794433594,242.6923370361328,267.9571228027344,4854581.0
54342,278.56048583984375,278.4305725097656,260.1072998046875,3531760.0
54343,330.94219970703125,330.88983154296875,343.3556213378906,3186259.0
54344,268.2308654785156,268.1681213378906,263.3585510253906,4423420.0
54345,316.9425354003906,316.6424865722656,315.5899353027344,480197.0
54346,231.63031005859375,231.5088653564453,204.08421325683594,499178.0
54347,249.38189697265625,249.4147491455078,272.081787109375,3732667.0
54348,212.25088500976562,212.03175354003906,195.77883911132812,53311.0
54349,241.05133056640625,240.80665588378906,224.90614318847656,1814123.0
54350,305.81671142578125,305.51959228515625,311.7832946777344,2329499.0
54351,197.49803161621094,197.7263946533203,202.98800659179688,3246103.0
54352,314.7052307128906,314.70550537109375,316.6919250488281,5836801.0
54353,231.882080078125,231.92086791992188,260.5681457519531,2866691.0
54354,240.7736053466797,240.5713653564453,242.52171325683594,5690313.0
54355,252.91961669921875,252.789306640625,265.12213134765625,1677618.0
54356,261.6726379394531,261.62200927734375,315.65777587890625,5371932.0
54357,199.49806213378906,199.4109344482422,179.08750915527344,5763823.0
54358,222.63412475585938,222.4780731201172,233.21192932128906,1968864.0
54359,301.22796630859375,300.9823913574219,354.23052978515625,4926499.0
54360,257.2961120605469,257.080322265625,254.59805297851562,6723015.0
54361,215.0277862548828,214.9571075439453,222.66290283203125,7985821.0
54362,218.1681365966797,217.9540557861328,203.78248596191406,926845.0
54363,227.20001220703125,227.0486602783203,207.1780242919922,7506920.0
54364,231.40467834472656,231.08546447753906,201.44480895996094,1466968.0
54365,245.83880615234375,245.6513214111328,266.1087341308594,5843641.0
54366,261.82659912109375,261.6628112792969,256.07757568359375,5128403.0
54367,221.932861328125,221.73069763183594,200.5247802734375,7257151.0
54368,253.7277069091797,253.4838409423828,266.4517822265625,3800725.0
54369,202.6503143310547,202.55809020996094,178.05807495117188,7485530.0
54370,269.7379150390625,269.46368408203125,259.3559875488281,2321389.0
54371,204.3526611328125,204.3076629638672,172.00038146972656,2040172.0
54372,216.97698974609375,216.99090576171875,196.64859008789062,5152063.0
54373,284.907958984375,284.9041442871094,303.6549987792969,77480.0
54374,195.72853088378906,195.67884826660156,267.5664367675781,81025.0
54375,293.8389892578125,294.22906494140625,311.28509521484375,4036854.0
54376,338.4255065917969,338.203857421875,324.776611328125,5361328.0
54377,341.4149169921875,340.99603271484375,305.3497619628906,5407219.0
54378,222.69320678710938,222.4296417236328,241.73199462890625,3260128.0
54379,213.166259765625,213.08741760253906,217.4464111328125,6703263.0
54380,243.79403686523438,243.66232299804688,216.4852294921875,7426782.0
54381,218.38031005859375,218.36923217773438,286.7010192871094,5820555.0
54382,324.98419189453125,324.6317138671875,322.9336853027344,1733959.0
54383,321.80682373046875,321.5909423828125,290.0886535644531,3330623.0
54384,372.5082702636719,372.34722900390625,548.053466796875,2250980.0
54385,238.33847045898438,238.21450805664062,205.55313110351562,7955329.0
54386,234.58377075195312,234.75599670410156,223.53591918945312,6555768.0
54387,251.98052978515625,251.8334197998047,243.6641387939453,5000387.0
54388,239.00335693359375,238.99913024902344,223.6304931640625,5374402.0
54389,314.9226989746094,314.68719482421875,318.71710205078125,2430545.0
54390,271.2386169433594,271.2359619140625,237.78338623046875,587595.0
54391,206.95115661621094,206.68504333496094,230.5219268798828,6521932.0
54392,286.13690185546875,286.404541015625,255.10885620117188,1825569.0
54393,245.04730224609375,244.4134063720703,232.48895263671875,7264840.0
54394,233.229248046875,233.06175231933594,246.0143585205078,3220307.0
54395,211.10391235351562,210.79942321777344,211.8343963623047,923723.0
54396,236.41737365722656,236.2960968017578,252.43362426757812,7982288.0
54397,244.53382873535156,244.32566833496094,235.2379913330078,5846238.0
54398,296.33056640625,295.93719482421875,298.3992004394531,7031294.0
54399,240.27940368652344,240.0036163330078,218.9370880126953,5790841.0
54400,258.2007141113281,257.92144775390625,273.2178039550781,7066594.0
54401,299.9462890625,299.5146789550781,291.5398864746094,202609.0
54402,269.9706115722656,269.7332763671875,277.19183349609375,4903671.0
54403,305.3922424316406,305.12249755859375,288.27032470703125,6543540.0
54404,258.302978515625,258.2488708496094,558.037353515625,4940061.0
54405,292.90386962890625,293.14404296875,274.5326843261719,7524172.0
54406,226.373046875,226.2537384033203,210.97604370117188,5160570.0
54407,222.2080841064453,222.22332763671875,218.67971801757812,1696060.0
54408,218.68760681152344,218.6899871826172,218.11489868164062,2951130.0
54409,263.44390869140625,263.4518737792969,248.48101806640625,3598236.0
54410,222.8647918701172,222.76014709472656,205.0348663330078,4500363.0
54411,320.0186462402344,319.84014892578125,290.43316650390625,2036002.0
54412,265.6607666015625,265.44256591796875,258.7019348144531,4216306.0
54413,230.60525512695312,230.35853576660156,242.1379852294922,4690604.0
54414,232.79464721679688,232.64564514160156,204.68394470214844,4588006.0
54415,348.02496337890625,347.6917419433594,333.57818603515625,2720317.0
54416,305.6246337890625,305.18328857421875,315.0463562011719,2571821.0
54417,324.6242980957031,324.407958984375,294.0324401855469,1237740.0
54418,255.42184448242188,255.02894592285156,266.91796875,297026.0
54419,237.86920166015625,237.72608947753906,237.61477661132812,1803226.0
54420,262.9855651855469,262.69378662109375,249.4051971435547,526488.0
54421,225.25869750976562,225.09620666503906,207.4497833251953,849491.0
54422,348.9579772949219,348.9460144042969,322.1461486816406,7485425.0
54423,205.974609375,205.86631774902344,209.71385192871094,549223.0
54424,262.0040283203125,261.62725830078125,220.0391082763672,6004143.0
54425,257.7830810546875,257.63836669921875,271.8648376464844,920331.0
54426,255.0577850341797,254.85301208496094,238.6294403076172,578308.0
54427,299.1410827636719,298.78948974609375,350.99578857421875,5830096.0
54428,216.6708984375,216.35523986816406,220.4248809814453,7131739.0
54429,222.89187622070312,222.90878295898438,215.54031372070312,4132455.0
54430,225.4389190673828,224.96458435058594,238.22569274902344,3296955.0
54431,243.4252166748047,243.25537109375,256.1738586425781,423950.0
54432,226.95814514160156,226.88050842285156,228.27847290039062,7036402.0
54433,190.04067993164062,190.03965759277344,183.87469482421875,1794843.0
54434,212.26747131347656,212.2179718017578,213.0155487060547,2403246.0
54435,246.00489807128906,245.9619598388672,199.06216430664062,2252803.0
54436,212.74539184570312,212.5077667236328,252.09066772460938,5110105.0
54437,239.0537109375,238.6682891845703,209.80006408691406,4267052.0
54438,341.2194519042969,341.015625,383.5838623046875,4957341.0
54439,279.276123046875,278.97955322265625,330.2965393066406,7487379.0
54440,307.6738586425781,307.42596435546875,289.8993225097656,5189794.0
54441,227.0465850830078,226.97071838378906,255.36978149414062,5843737.0
54442,214.66567993164062,214.5019989013672,224.24461364746094,1584662.0
54443,303.6446533203125,303.36981201171875,309.41357421875,4689583.0
54444,358.1365051269531,358.82373046875,402.2073669433594,190641.0
54445,255.6344757080078,255.5795135498047,279.9621276855469,48364.0
54446,232.64959716796875,232.5384979248047,214.90557861328125,509788.0
54447,328.6600036621094,328.7068176269531,330.2793884277344,3688006.0
54448,299.9729919433594,299.9622802734375,321.612060546875,7829932.0
54449,222.93772888183594,222.80551147460938,222.69485473632812,5766591.0
54450,247.23040771484375,246.89344787597656,242.34539794921875,1667667.0
54451,222.92930603027344,222.84693908691406,219.6478271484375,2023711.0
54452,286.3151550292969,286.0928955078125,253.37815856933594,5508160.0
54453,273.8758850097656,273.6025390625,262.7025451660156,3298213.0
54454,246.72691345214844,246.4958953857422,240.29486083984375,7610220.0
54455,235.6964111328125,235.58184814453125,241.76654052734375,7936536.0
54456,222.32542419433594,222.1853485107422,248.15863037109375,5275002.0
54457,237.86563110351562,237.7950439453125,242.32411193847656,5843477.0
54458,258.5216064453125,258.2928466796875,267.78643798828125,6735958.0
54459,250.13308715820312,250.07276916503906,214.522705078125,3548992.0
54460,233.18479919433594,233.18653869628906,230.68560791015625,3545453.0
54461,192.6092529296875,192.43089294433594,207.40927124023438,7929574.0
54462,235.86524963378906,235.35052490234375,223.166748046875,2438416.0
54463,319.01715087890625,318.65997314453125,311.57843017578125,7549933.0
54464,207.23406982421875,207.1949920654297,226.07525634765625,4120572.0
54465,311.3921813964844,311.02490234375,282.15631103515625,5836930.0
54466,219.41900634765625,220.2371063232422,237.98690795898438,3261659.0
54467,224.74679565429688,224.67654418945312,195.6534423828125,5659359.0
54468,225.20545959472656,225.0415496826172,260.2880859375,2252749.0
54469,311.1446228027344,310.71026611328125,310.3352355957031,1588021.0
54470,225.16067504882812,224.74842834472656,219.5411376953125,7962214.0
54471,217.9893798828125,217.797119140625,236.1916046142578,5573922.0
54472,325.54608154296875,325.3270263671875,321.38287353515625,278570.0
54473,252.03125,252.10105895996094,266.9775085449219,3645363.0
54474,294.5139465332031,294.21246337890625,293.4253845214844,3954063.0
54475,214.1952362060547,214.09124755859375,202.2675018310547,1853968.0
54476,216.1027069091797,216.11097717285156,192.6109619140625,2454558.0
54477,251.27578735351562,250.93643188476562,278.8443603515625,7837270.0
54478,314.7575988769531,314.69512939453125,294.9163818359375,2451867.0
54479,237.13343811035156,236.7942352294922,238.23313903808594,4572811.0
54480,248.2652587890625,248.13583374023438,275.9390869140625,3543601.0
54481,277.24407958984375,277.202392578125,374.44976806640625,560469.0
54482,233.41415405273438,233.29603576660156,253.07276916503906,5149734.0
54483,256.0122985839844,255.8037872314453,243.51878356933594,3700711.0
54484,249.1939697265625,249.08653259277344,231.75242614746094,4277403.0
54485,236.51544189453125,236.3745880126953,235.2191162109375,3264917.0
54486,208.44569396972656,208.4077606201172,174.2259063720703,3949978.0
54487,232.62298583984375,232.57017517089844,227.5203399658203,2886737.0
54488,226.3086700439453,225.90638732910156,211.53997802734375,2467040.0
54489,220.64353942871094,220.46038818359375,185.95913696289062,7139846.0
54490,327.29718017578125,327.2235107421875,332.3940124511719,6650784.0
54491,306.8388671875,306.4312744140625,303.43792724609375,5347713.0
54492,223.69683837890625,223.5039825439453,246.74649047851562,7132182.0
54493,312.9881286621094,312.71466064453125,281.7562561035156,4866537.0
54494,330.65704345703125,331.02764892578125,333.85467529296875,2332695.0
54495,242.7311553955078,242.65269470214844,240.51206970214844,5796509.0
54496,290.6791687011719,290.25677490234375,279.0654296875,7530367.0
54497,204.8650665283203,204.7134246826172,216.10206604003906,1511949.0
54498,207.49395751953125,207.3060760498047,185.58493041992188,3313419.0
54499,220.97373962402344,220.768798828125,225.9273681640625,3683444.0
54500,230.52310180664062,230.65333557128906,239.24093627929688,458519.0
54501,254.027587890625,253.865966796875,250.0905303955078,2332811.0
54502,220.5010986328125,220.25010681152344,202.156982421875,278370.0
54503,231.44464111328125,231.43751525878906,234.14830017089844,4873441.0
54504,293.6679382324219,293.4923095703125,322.4158630371094,5771948.0
54505,269.75164794921875,269.4085693359375,353.5890197753906,3401248.0
54506,206.0848846435547,205.9270782470703,270.1557312011719,3241107.0
54507,206.52085876464844,206.4756622314453,207.3502960205078,5333989.0
54508,206.77651977539062,206.49880981445312,262.78692626953125,1530170.0
54509,188.71438598632812,188.5078887939453,172.2067108154297,6247386.0
54510,231.37655639648438,231.46022033691406,208.2977294921875,4673387.0
54511,222.975341796875,222.78285217285156,208.93173217773438,6538904.0
54512,214.78045654296875,214.69322204589844,239.65701293945312,6221139.0
54513,246.64276123046875,246.3639678955078,259.3935546875,3536031.0
54514,248.59304809570312,248.39552307128906,238.7330780029297,7105033.0
54515,233.09652709960938,232.9504852294922,212.7490692138672,2333750.0
54516,244.36297607421875,244.1970977783203,230.17483520507812,1790647.0
54517,243.01712036132812,242.8638458251953,238.80247497558594,2022335.0
54518,321.8727722167969,321.51031494140625,396.4317626953125,3539111.0
54519,262.5709228515625,262.1601257324219,262.23822021484375,6639004.0
54520,271.5035095214844,271.18243408203125,253.42652893066406,261163.0
54521,211.91238403320312,211.876953125,203.23451232910156,2953129.0
54522,223.94654846191406,223.83480834960938,218.13133239746094,3210134.0
54523,240.07362365722656,240.1807098388672,224.68911743164062,4577151.0
54524,237.25306701660156,237.00648498535156,259.0257568359375,3909978.0
54525,223.2004852294922,223.0851593017578,238.31600952148438,2880625.0
54526,288.89532470703125,288.6859130859375,271.4759216308594,1462258.0
54527,220.50917053222656,220.36329650878906,210.45921325683594,4699981.0
54528,281.48779296875,281.30352783203125,359.2381896972656,7070491.0
54529,219.07701110839844,218.9012451171875,215.52398681640625,3703859.0
54530,262.12347412109375,261.9223327636719,276.5889892578125,5627463.0
54531,194.71795654296875,194.47653198242188,229.69500732421875,2610255.0
54532,214.110595703125,214.03822326660156,226.68765258789062,3737993.0
54533,247.32986450195312,246.99122619628906,219.9329833984375,1429267.0
54534,257.0293273925781,256.8714294433594,270.65167236328125,1739008.0
54535,212.37306213378906,212.05967712402344,216.4610137939453,6651171.0
54536,260.3173828125,260.0339660644531,331.478271484375,3973125.0
54537,218.91134643554688,218.36961364746094,198.48207092285156,7090535.0
54538,206.83116149902344,206.7071075439453,192.86184692382812,3587362.0
54539,251.50979614257812,251.49630737304688,243.50584411621094,3266715.0
54540,246.8197784423828,246.6676025390625,232.09385681152344,6908045.0
54541,251.33843994140625,251.09263610839844,245.98583984375,261173.0
54542,244.0489959716797,243.8212127685547,247.36585998535156,2631101.0
54543,202.76925659179688,202.59442138671875,276.7708435058594,6871735.0
54544,233.03970336914062,232.69984436035156,217.98423767089844,1000374.0
54545,337.2170715332031,336.8653564453125,349.144775390625,7494013.0
54546,342.367431640625,342.70550537109375,345.5719299316406,6504276.0
54547,268.72198486328125,268.30535888671875,276.95416259765625,193978.0
54548,216.33192443847656,216.0709991455078,199.15249633789062,149367.0
54549,246.7547607421875,246.5717010498047,278.0464782714844,3818314.0
54550,189.22463989257812,189.203125,209.38641357421875,7554925.0
54551,219.4812774658203,219.10374450683594,206.8343963623047,4684741.0
54552,218.20040893554688,217.8501434326172,212.19873046875,4870381.0
54553,280.3765869140625,280.1336669921875,279.2133483886719,4706750.0
54554,223.80126953125,223.9112091064453,218.33729553222656,3023282.0
54555,224.498291015625,224.44947814941406,203.28106689453125,824493.0
54556,213.65171813964844,213.6428985595703,194.33815002441406,1447071.0
54557,218.10157775878906,218.1112060546875,218.32293701171875,103512.0
54558,351.1755065917969,350.8243408203125,319.2842102050781,1850897.0
54559,243.8272247314453,243.83445739746094,238.6890106201172,2023065.0
54560,280.01226806640625,279.83624267578125,279.7720947265625,1694334.0
54561,326.4611511230469,326.43487548828125,318.70855712890625,1436058.0
54562,274.2030029296875,273.86602783203125,246.03857421875,258602.0
54563,283.7010192871094,283.2690734863281,303.9143371582031,299913.0
54564,228.16671752929688,227.81900024414062,218.47242736816406,1441724.0
54565,232.8372802734375,232.7991485595703,223.35618591308594,7402953.0
54566,247.60958862304688,247.3888397216797,205.68626403808594,7050543.0
54567,251.30877685546875,251.06982421875,249.54258728027344,4089470.0
54568,305.9095153808594,305.728759765625,321.9356384277344,3429227.0
54569,197.419677734375,197.38047790527344,231.2146759033203,4044408.0
54570,293.2211608886719,292.86492919921875,245.33905029296875,5221826.0
54571,220.05104064941406,219.9700469970703,223.8670196533203,6338235.0
54572,285.9907531738281,285.87322998046875,257.34832763671875,2446182.0
54573,267.1561584472656,266.9271545410156,265.560791015625,1721513.0
54574,229.65277099609375,229.2195587158203,230.4993133544922,812153.0
54575,321.25439453125,321.22381591796875,312.0911560058594,3256013.0
54576,271.5045166015625,271.2027587890625,252.935302734375,6817149.0
54577,236.27752685546875,236.10662841796875,237.68385314941406,6261119.0
54578,312.2279357910156,312.5885009765625,330.2994079589844,5833348.0
54579,327.89813232421875,327.9189758300781,272.41339111328125,6634028.0
54580,200.02366638183594,199.8745574951172,205.6448974609375,5853120.0
54581,257.7926940917969,257.86383056640625,259.57489013671875,56414.0
54582,217.16668701171875,216.9935302734375,217.5162353515625,996067.0
54583,232.04803466796875,231.9386444091797,239.24343872070312,5966943.0
54584,244.28416442871094,244.08921813964844,235.099609375,4720582.0
54585,325.6031799316406,325.13104248046875,333.3310241699219,2067091.0
54586,311.1610107421875,310.828857421875,291.4488830566406,2334583.0
54587,229.9987335205078,229.84837341308594,242.66094970703125,3022761.0
54588,242.7217254638672,242.66326904296875,234.79928588867188,4283609.0
54589,205.67660522460938,205.71498107910156,223.9692840576172,3447499.0
54590,317.4159851074219,317.1514892578125,300.1044921875,7477146.0
54591,302.8901062011719,302.8561096191406,290.06439208984375,6728483.0
54592,219.7367706298828,219.73960876464844,202.52220153808594,1866168.0
54593,248.01791381835938,247.6791229248047,228.68211364746094,5866466.0
54594,274.19140625,274.1868896484375,254.292236328125,7603720.0
54595,244.75088500976562,244.41847229003906,226.65585327148438,7248777.0
54596,265.67523193359375,265.30316162109375,260.52081298828125,7968208.0
54597,219.64706420898438,219.57537841796875,196.66958618164062,5411639.0
54598,302.28485107421875,302.0731506347656,268.3545227050781,6211064.0
54599,232.4968719482422,232.36083984375,259.3838806152344,7621552.0
54600,302.6307678222656,302.43927001953125,305.3022155761719,7398114.0
54601,244.66270446777344,244.48204040527344,232.08103942871094,2957367.0
54602,217.17547607421875,217.17796325683594,277.652099609375,1405701.0
54603,206.2418670654297,206.13609313964844,235.57562255859375,4134236.0
54604,301.8321228027344,301.66339111328125,311.4294738769531,1016499.0
54605,246.2602081298828,246.3522186279297,233.73983764648438,6915875.0
54606,248.6715850830078,248.65052795410156,242.65338134765625,7966266.0
54607,238.04458618164062,238.0018768310547,235.35430908203125,559729.0
54608,238.82083129882812,238.77239990234375,230.38633728027344,52811.0
54609,338.0010681152344,338.0907287597656,381.60736083984375,3717906.0
54610,250.96595764160156,250.7432098388672,240.36924743652344,4899691.0
54611,225.1973876953125,225.0070343017578,212.70559692382812,4560409.0
54612,317.1604309082031,316.91619873046875,321.324951171875,2249686.0
54613,300.2635498046875,299.9832763671875,279.75341796875,4118044.0
54614,251.64068603515625,251.56837463378906,242.6197509765625,3796634.0
54615,237.445556640625,236.99998474121094,232.03350830078125,4212844.0
54616,229.64801025390625,229.39857482910156,233.16500854492188,745354.0
54617,204.647705078125,204.6750946044922,195.9595489501953,4144900.0
54618,224.08323669433594,223.8336944580078,219.4464569091797,3933771.0
54619,217.99533081054688,217.7781524658203,243.71975708007812,1433934.0
54620,346.9714050292969,346.83489990234375,434.9207458496094,4943404.0
54621,217.77908325195312,217.58169555664062,213.50392150878906,45381.0
54622,246.3113250732422,246.21604919433594,326.8703918457031,7029575.0
54623,359.1479797363281,358.78192138671875,384.1969299316406,2718696.0
54624,315.5058288574219,315.1911315917969,298.8793640136719,861295.0
54625,217.22720336914062,217.18736267089844,201.20481872558594,5332713.0
54626,221.07522583007812,220.69264221191406,253.79324340820312,1895097.0
54627,222.19650268554688,221.96815490722656,206.38433837890625,4037710.0
54628,325.1162414550781,325.11962890625,362.6179504394531,907483.0
54629,315.5120544433594,315.04168701171875,364.9685974121094,5099275.0
54630,310.64739990234375,310.352294921875,282.2385559082031,811898.0
54631,209.2935333251953,209.12184143066406,201.92398071289062,1749964.0
54632,201.95574951171875,201.8809051513672,169.7608184814453,7035032.0
54633,329.6328430175781,329.76959228515625,313.0025939941406,3552182.0
54634,213.3309783935547,213.2595672607422,222.74136352539062,1879017.0
54635,250.4007568359375,250.24176025390625,274.1645812988281,3011560.0
54636,240.50369262695312,240.51869201660156,223.92489624023438,6514483.0
54637,232.34164428710938,232.21351623535156,227.13735961914062,855597.0
54638,263.1287841796875,262.7614440917969,280.6028747558594,5855714.0
54639,262.6954650878906,262.571044921875,245.0348358154297,4260765.0
54640,241.06439208984375,240.96453857421875,241.03955078125,582999.0
54641,227.59031677246094,227.6145477294922,204.39639282226562,2081909.0
54642,330.4943542480469,330.20147705078125,438.13714599609375,7149929.0
54643,245.53977966308594,245.66978454589844,215.62945556640625,3630076.0
54644,306.4348449707031,306.2308349609375,287.5673522949219,2710115.0
54645,211.8642578125,211.8775634765625,214.8162384033203,6197181.0
54646,248.0205535888672,247.4165496826172,281.1755676269531,4692736.0
54647,253.05628967285156,252.85777282714844,240.59840393066406,923081.0
54648,330.1394348144531,329.86407470703125,318.8924560546875,4134143.0
54649,222.9093017578125,222.86500549316406,211.9138641357422,4079349.0
54650,280.4971923828125,280.4632568359375,268.0888977050781,6252964.0
54651,233.66539001464844,233.5130157470703,242.64845275878906,6413661.0
54652,245.6966552734375,245.58018493652344,260.9331970214844,6501942.0
54653,208.94363403320312,208.75453186035156,295.241943359375,6534837.0
54654,276.4583435058594,276.3057556152344,378.2403869628906,4693456.0
54655,224.99925231933594,224.9405059814453,204.17164611816406,3306287.0
54656,220.3105926513672,220.0531768798828,173.78797912597656,3339389.0
54657,314.0577087402344,313.6844177246094,330.06243896484375,6369691.0
54658,247.6284637451172,247.2823486328125,216.38421630859375,4136026.0
54659,269.8329162597656,269.71728515625,264.0400085449219,6856782.0
54660,244.07679748535156,243.82044982910156,252.36293029785156,7636746.0
54661,260.82745361328125,260.7313537597656,258.8919677734375,3734573.0
54662,205.82717895507812,205.8662567138672,176.8754119873047,6513893.0
54663,240.1512908935547,240.0268096923828,248.23651123046875,3616847.0
54664,244.8623504638672,244.7332305908203,262.82989501953125,4691175.0
54665,235.9525604248047,235.80889892578125,250.91757202148438,5792153.0
54666,314.8147277832031,314.5472412109375,302.18798828125,3025142.0
54667,203.53492736816406,203.50621032714844,205.87786865234375,7931772.0
54668,304.9468078613281,304.6148681640625,356.2278747558594,4310028.0
54669,342.6480407714844,342.38214111328125,379.5402526855469,5977134.0
54670,318.7007751464844,318.8504638671875,336.880126953125,1257121.0
54671,216.92474365234375,216.4221954345703,246.92959594726562,1664465.0
54672,241.00210571289062,240.9290313720703,256.3412170410156,5526863.0
54673,280.411376953125,280.3288269042969,272.4528503417969,6417602.0
54674,295.4580383300781,295.3135070800781,333.73565673828125,3645449.0
54675,317.3512878417969,317.0661315917969,348.4150695800781,1886845.0
54676,332.4776306152344,332.5962219238281,315.3757019042969,7544095.0
54677,351.0921325683594,351.4987487792969,332.4178771972656,208967.0
54678,237.7249755859375,237.65597534179688,220.57119750976562,552122.0
54679,324.5727844238281,324.27093505859375,341.4913330078125,5364535.0
54680,301.9497375488281,301.5916748046875,296.6360168457031,6005560.0
54681,228.9628448486328,228.6836700439453,227.92430114746094,3548728.0
54682,242.30543518066406,242.31166076660156,229.81182861328125,5476124.0
54683,251.08724975585938,250.9653778076172,256.0415954589844,164946.0
54684,314.8693542480469,314.70733642578125,287.3272399902344,192655.0
54685,234.62303161621094,234.7610321044922,288.6874694824219,258417.0
54686,280.1737976074219,279.7673645019531,284.4079284667969,3293627.0
54687,303.79425048828125,303.5316162109375,323.23931884765625,4749623.0
54688,307.0729064941406,306.8803405761719,281.4239807128906,7474520.0
54689,218.15481567382812,218.03932189941406,211.6055908203125,2689826.0
54690,238.79684448242188,238.56741333007812,236.32122802734375,1273377.0
54691,218.63917541503906,218.70077514648438,211.51596069335938,61301.0
54692,294.5860290527344,294.2486572265625,289.8011169433594,564088.0
54693,226.59339904785156,226.54930114746094,209.905517578125,3711973.0
54694,230.53094482421875,230.3837432861328,210.25662231445312,3110127.0
54695,195.47967529296875,195.3857879638672,188.27200317382812,4121669.0
54696,200.86830139160156,200.7218017578125,189.53024291992188,412168.0
54697,209.11761474609375,209.01156616210938,211.9637908935547,5209505.0
54698,261.15771484375,260.7422180175781,253.61708068847656,2339421.0
54699,282.0533752441406,281.9430236816406,267.02777099609375,5078507.0
54700,254.38470458984375,254.0352020263672,252.9114227294922,7616294.0
54701,276.2504577636719,276.0726318359375,297.8674011230469,2778216.0
54702,294.48309326171875,294.55419921875,306.77593994140625,2333387.0
54703,216.98355102539062,216.93728637695312,215.3386993408203,7075258.0
54704,239.90097045898438,239.76800537109375,213.71722412109375,1722306.0
54705,288.0644226074219,287.8435363769531,278.1106262207031,5967614.0
54706,188.4027099609375,188.3611297607422,186.35552978515625,5846620.0
54707,357.6861267089844,357.3785400390625,339.0008239746094,7984837.0
54708,227.45309448242188,227.42758178710938,207.7701873779297,4059843.0
54709,235.7120361328125,235.680908203125,241.09686279296875,3941407.0
54710,218.41705322265625,218.27426147460938,194.51852416992188,2795682.0
54711,320.5372314453125,320.77032470703125,324.49285888671875,1448263.0
54712,196.9260711669922,196.86790466308594,231.16409301757812,6503989.0
54713,227.91793823242188,227.8155059814453,211.55404663085938,3116856.0
54714,195.3006591796875,195.29046630859375,167.0113983154297,6055746.0
54715,267.1919860839844,267.408935546875,269.48858642578125,2080927.0
54716,257.6562805175781,257.6514892578125,242.80923461914062,1528021.0
54717,219.9529266357422,219.7740936279297,218.35202026367188,6854307.0
54718,332.6687316894531,332.46502685546875,322.6918029785156,4403228.0
54719,324.67486572265625,324.453125,315.3928527832031,7020751.0
54720,201.99534606933594,201.90428161621094,217.102783203125,2069346.0
54721,205.16802978515625,205.0771026611328,192.4253387451172,1825155.0
