,stopped_muon_pred,stopped_muon,event_no
7810,0.999143123626709,1.0,3313220.0
7811,0.0005866333958692849,0.0,2681527.0
7812,6.478522077393732e-22,0.0,3510002.0
7813,5.006611444868803e-12,0.0,4090474.0
7814,0.9490175247192383,1.0,3267663.0
7815,0.1333594024181366,0.0,4697984.0
7816,0.647612452507019,1.0,3426809.0
7817,5.092599894851446e-05,0.0,2451424.0
7818,4.230829621647454e-15,0.0,534756.0
7819,0.9999734163284302,1.0,83836.0
7820,0.9999738931655884,1.0,2772835.0
7821,3.3479384455858963e-06,0.0,1959285.0
7822,0.9262487292289734,1.0,309286.0
7823,0.9013992547988892,0.0,2246109.0
7824,6.27771923333853e-09,0.0,1383528.0
7825,0.001360698021017015,0.0,5376342.0
7826,1.7035384352842987e-22,0.0,2891242.0
7827,3.223431122023612e-07,0.0,3767044.0
7828,0.9984703660011292,1.0,2334600.0
7829,0.9999903440475464,1.0,3079208.0
7830,0.7161394357681274,0.0,2098506.0
7831,4.110355458775139e-11,0.0,3556704.0
7832,0.00016794602561276406,0.0,2726208.0
7833,1.553583061532975e-36,0.0,4562754.0
7834,0.1403120458126068,0.0,5274224.0
7835,0.9999881982803345,1.0,270485.0
7836,0.9999996423721313,1.0,1819040.0
7837,0.017789244651794434,0.0,2702728.0
7838,4.84472612378071e-18,0.0,3076726.0
7839,1.0525056702036565e-16,0.0,4055396.0
7840,0.9972892999649048,0.0,4881645.0
7841,0.9999526739120483,1.0,1848981.0
7842,0.9400351047515869,1.0,2571936.0
7843,0.9999498128890991,1.0,2452241.0
7844,0.058224767446517944,0.0,1725692.0
7845,0.9999079704284668,1.0,3334172.0
7846,6.1330843561299e-15,0.0,1430417.0
7847,1.1389725967925202e-12,0.0,4389925.0
7848,0.9999890327453613,1.0,3212288.0
7849,8.117577294797229e-07,0.0,4127114.0
7850,0.9285079836845398,1.0,3550339.0
7851,0.0001258856209460646,0.0,709609.0
7852,0.09103294461965561,0.0,2726747.0
7853,5.307375039806253e-16,0.0,2511341.0
7854,0.999997615814209,1.0,992568.0
7855,2.0055635016322885e-18,0.0,1975622.0
7856,0.9941794872283936,1.0,1436568.0
7857,0.9918568134307861,1.0,2721153.0
7858,0.9960439205169678,0.0,3812439.0
7859,4.519385318233702e-17,0.0,2909416.0
7860,0.9999939203262329,1.0,2707350.0
7861,0.9999986886978149,1.0,1942929.0
7862,0.9999997615814209,1.0,312273.0
7863,1.6613650732910656e-10,0.0,1721185.0
7864,0.9870740175247192,1.0,3550545.0
7865,0.9651976227760315,1.0,2447322.0
7866,0.9909631609916687,1.0,87603.0
7867,0.9797860980033875,1.0,592306.0
7868,0.9999986886978149,1.0,445582.0
7869,0.9958880543708801,1.0,691670.0
7870,0.6356910467147827,1.0,1253865.0
7871,4.2380492232041433e-05,0.0,83942.0
7872,0.9999994039535522,1.0,525869.0
7873,0.016591396182775497,0.0,2059158.0
7874,0.9530616998672485,1.0,2330893.0
7875,0.9999991655349731,1.0,2876060.0
7876,0.9998974800109863,1.0,321128.0
7877,0.9999908208847046,1.0,1973195.0
7878,0.7219647169113159,1.0,847360.0
7879,1.9861389822291992e-13,0.0,3744683.0
7880,3.200994740382157e-07,0.0,1824468.0
7881,0.9996267557144165,1.0,2331060.0
7882,0.3372557461261749,0.0,3321272.0
7883,2.0180639239697484e-06,0.0,1457157.0
7884,0.9999128580093384,1.0,2097997.0
7885,0.2660626769065857,0.0,4423287.0
7886,1.0,1.0,2566547.0
7887,0.9999678134918213,1.0,2345600.0
7888,0.036388032138347626,0.0,954988.0
7889,0.9084199666976929,1.0,62912.0
7890,0.05130023509263992,0.0,3855104.0
7891,0.7344921827316284,1.0,513889.0
7892,9.440984172215394e-07,0.0,990262.0
7893,0.9569613933563232,1.0,114132.0
7894,1.0113329618199884e-10,0.0,4789483.0
7895,1.0,1.0,1458557.0
7896,1.0,1.0,3542243.0
7897,1.5495373403449572e-14,0.0,4224297.0
7898,0.9999997615814209,1.0,21306.0
7899,0.9999972581863403,1.0,1454681.0
7900,0.6779590249061584,0.0,3238733.0
7901,3.199737363956956e-07,0.0,3802855.0
7902,1.865243636628433e-12,0.0,3317040.0
7903,0.01641467772424221,0.0,1824641.0
7904,2.1777706933789887e-05,0.0,4291858.0
7905,0.9999918937683105,1.0,1245695.0
7906,0.1516125202178955,0.0,2870747.0
7907,0.9997695088386536,1.0,2468190.0
7908,0.004452970810234547,0.0,989806.0
7909,0.9940382242202759,1.0,219254.0
7910,0.999975323677063,1.0,3389614.0
7911,3.7508645078787595e-09,0.0,249210.0
7912,0.001960718771442771,0.0,4142282.0
7913,0.6620862483978271,1.0,3338261.0
7914,1.1071480003010947e-05,0.0,5350100.0
7915,0.024869466200470924,0.0,2737622.0
7916,0.14322638511657715,0.0,3325839.0
7917,0.9999912977218628,1.0,913337.0
7918,0.970439612865448,0.0,595263.0
7919,0.8015280961990356,1.0,1348036.0
7920,6.591382074966949e-34,0.0,2418081.0
7921,0.9999978542327881,1.0,202469.0
7922,0.3778810203075409,0.0,4293839.0
7923,0.0012478241696953773,0.0,4945780.0
7924,0.9999997615814209,1.0,530528.0
7925,0.00173725257627666,0.0,4431988.0
7926,0.8672792911529541,1.0,262104.0
7927,1.4848905438569204e-09,0.0,1501349.0
7928,0.5256322026252747,1.0,230992.0
7929,0.4543779790401459,0.0,5223684.0
7930,0.9998082518577576,1.0,1363186.0
7931,0.9999797344207764,1.0,924996.0
7932,2.0195027161662438e-07,0.0,5531236.0
7933,0.9963198900222778,1.0,3562234.0
7934,0.7534571886062622,1.0,936457.0
7935,9.57915435861878e-09,0.0,2710822.0
7936,0.2762768268585205,0.0,3921802.0
7937,0.9999998807907104,1.0,568331.0
7938,0.9999949932098389,1.0,3167717.0
7939,6.859902157430042e-08,0.0,2965058.0
7940,0.7132288217544556,1.0,250744.0
7941,0.009393060579895973,0.0,4050331.0
7942,0.06964832544326782,0.0,4685732.0
7943,0.9999611377716064,1.0,1405137.0
7944,0.9999992847442627,1.0,687970.0
7945,0.9999361038208008,1.0,289760.0
7946,1.5170312922530016e-12,0.0,3749442.0
7947,0.9998056292533875,1.0,561131.0
7948,0.020994259044528008,0.0,199225.0
7949,0.9995711445808411,1.0,130591.0
7950,0.9944955706596375,1.0,2965266.0
7951,0.29645034670829773,0.0,140529.0
7952,1.3043013891156363e-10,0.0,1431783.0
7953,0.053509198129177094,0.0,2738393.0
7954,0.9999958276748657,1.0,991416.0
7955,0.000729735882487148,0.0,71843.0
7956,5.370477825471232e-13,0.0,1971885.0
7957,4.412501961037485e-11,0.0,2460839.0
7958,0.9986251592636108,1.0,2706921.0
7959,0.9991138577461243,1.0,2429255.0
7960,0.040299080312252045,0.0,5503055.0
7961,0.999885082244873,1.0,846876.0
7962,0.9998823404312134,1.0,1888788.0
7963,0.9999628067016602,1.0,1578288.0
7964,5.530892042103497e-13,0.0,3801255.0
7965,0.9999988079071045,1.0,2573172.0
7966,2.6237569754371855e-15,0.0,264636.0
7967,0.02105027437210083,0.0,1448271.0
7968,0.9999998807907104,1.0,2778351.0
7969,6.677668834553785e-12,0.0,2480329.0
7970,8.309418623553104e-15,0.0,2433361.0
7971,4.688180399448072e-10,0.0,4757824.0
7972,9.337222661720546e-11,0.0,4426629.0
7973,3.156462469178223e-08,0.0,214417.0
7974,0.00019114732276648283,0.0,2449902.0
7975,0.9879717230796814,1.0,3118775.0
7976,0.9999829530715942,1.0,3419694.0
7977,0.004536493215709925,0.0,1521434.0
7978,0.5916607975959778,1.0,808161.0
7979,3.990683410393103e-07,0.0,3254763.0
7980,0.24097990989685059,1.0,511564.0
7981,0.9999686479568481,1.0,1062734.0
7982,3.855872066083066e-09,0.0,3596172.0
7983,0.9998576641082764,1.0,475355.0
7984,1.3008313315410192e-09,0.0,4021055.0
7985,0.9935781955718994,1.0,2727314.0
7986,2.478779492776084e-07,0.0,3382500.0
7987,0.0827060416340828,0.0,2468178.0
7988,0.9999693632125854,1.0,76329.0
7989,0.9999815225601196,1.0,2794861.0
7990,9.434177580586092e-15,0.0,1466116.0
7991,0.9612642526626587,1.0,294181.0
7992,3.1051500346684913e-12,0.0,5273192.0
7993,0.9996458292007446,1.0,551632.0
7994,0.006156013812869787,0.0,230031.0
7995,0.9999988079071045,1.0,3109076.0
7996,0.002355991629883647,0.0,4284193.0
7997,1.1386391135514984e-10,0.0,4163058.0
7998,7.950550351438362e-17,0.0,1851529.0
7999,0.6330128908157349,0.0,1842961.0
8000,0.9989978671073914,1.0,497288.0
8001,1.0,1.0,87264.0
8002,3.538152881787937e-08,0.0,3305808.0
8003,0.9999996423721313,1.0,2691823.0
8004,0.8896159529685974,1.0,2709583.0
8005,0.9991475343704224,1.0,3106622.0
8006,0.002042161300778389,0.0,3301762.0
8007,0.09686212241649628,0.0,2684334.0
8008,0.8316754698753357,0.0,253573.0
8009,0.0,0.0,3515502.0
8010,0.9998914003372192,1.0,3246791.0
8011,0.023306306451559067,0.0,4925685.0
8012,0.012923775240778923,0.0,1667727.0
8013,0.08368363976478577,0.0,168249.0
8014,1.0,1.0,204256.0
8015,0.9995706677436829,1.0,207091.0
8016,0.9999761581420898,1.0,2437497.0
8017,1.0,1.0,2502481.0
8018,8.907395900135585e-30,0.0,1962001.0
8019,0.3317302167415619,1.0,2427876.0
8020,1.41170079115692e-15,0.0,3915065.0
8021,5.8206130887361596e-12,0.0,4885454.0
8022,0.00011536489182617515,0.0,931035.0
8023,1.614759622672532e-13,0.0,5297850.0
8024,2.612807702400549e-13,0.0,4147874.0
8025,0.9961724877357483,1.0,3297301.0
8026,5.48107514930507e-08,0.0,3384218.0
8027,0.999715268611908,1.0,297764.0
8028,0.10066136717796326,1.0,1505695.0
8029,0.9973478317260742,1.0,1455976.0
8030,0.14896871149539948,0.0,4385954.0
8031,0.9998501539230347,1.0,139732.0
8032,0.6831148266792297,1.0,72908.0
8033,0.9999938011169434,1.0,1976209.0
8034,0.08317894488573074,1.0,2918800.0
8035,0.9999985694885254,1.0,1564403.0
8036,0.6171371340751648,1.0,264573.0
8037,0.8257766366004944,1.0,2999973.0
8038,1.0200536328915821e-23,0.0,5223136.0
8039,0.008712129667401314,0.0,3701034.0
8040,1.0,1.0,2247672.0
8041,0.99673992395401,1.0,2437570.0
8042,0.19020886719226837,0.0,4091661.0
8043,0.6253764033317566,1.0,3389569.0
8044,0.32487979531288147,0.0,3318667.0
8045,0.999470055103302,1.0,1953476.0
8046,2.934910980911809e-08,0.0,3255602.0
8047,0.9999995231628418,1.0,1700231.0
8048,0.9999963045120239,1.0,187990.0
8049,0.9998639822006226,1.0,1002238.0
8050,1.1822713531728368e-05,0.0,3659911.0
8051,0.23449380695819855,0.0,185755.0
8052,0.003849897300824523,0.0,3539091.0
8053,0.9391658902168274,1.0,1407716.0
8054,0.9999880790710449,1.0,2463277.0
8055,2.9761547466478078e-06,0.0,4562831.0
8056,0.2853119671344757,1.0,2091365.0
8057,0.006501690950244665,0.0,3940623.0
8058,0.9999892711639404,1.0,3538701.0
8059,3.3660293302650857e-11,0.0,5285232.0
8060,0.0003666928387247026,0.0,4140909.0
8061,0.9052612781524658,1.0,2631286.0
8062,0.25697383284568787,0.0,5253833.0
8063,0.5871760845184326,1.0,2493294.0
8064,0.0029196853283792734,0.0,4996243.0
8065,1.204694980924681e-14,0.0,3329192.0
8066,1.2047274727949845e-21,0.0,320705.0
8067,0.47190043330192566,0.0,995300.0
8068,0.05069606751203537,0.0,5147981.0
8069,0.9999972581863403,1.0,2711958.0
8070,5.0284032937497614e-08,0.0,2416871.0
8071,0.9997689127922058,1.0,584881.0
8072,1.1885900250141468e-11,0.0,2077433.0
8073,1.3844002610952089e-09,0.0,4130861.0
8074,0.9999958276748657,1.0,40133.0
8075,8.321096482374823e-29,0.0,4248436.0
8076,0.9999616146087646,1.0,930654.0
8077,0.9984343647956848,1.0,511668.0
8078,0.9892387390136719,1.0,2421900.0
8079,0.9793553948402405,1.0,322689.0
8080,0.9994524121284485,1.0,1717926.0
8081,1.6404793376587762e-13,0.0,475317.0
8082,0.9009730815887451,1.0,1576408.0
8083,0.6604397892951965,1.0,2096621.0
8084,0.9997730851173401,1.0,155224.0
8085,0.9999994039535522,1.0,2715639.0
8086,0.9999996423721313,1.0,2070114.0
8087,0.8291388750076294,1.0,1473604.0
8088,0.9994833469390869,1.0,56354.0
8089,0.12498468160629272,0.0,5527031.0
8090,0.9991445541381836,1.0,559703.0
8091,3.0992258429039244e-24,0.0,3784220.0
8092,0.7835812568664551,1.0,521622.0
8093,0.00954099278897047,0.0,993991.0
8094,0.4359222948551178,0.0,1018527.0
8095,0.9999995231628418,1.0,2478776.0
8096,0.5244911909103394,1.0,1442823.0
8097,0.07828652858734131,0.0,1418658.0
8098,6.7586257770924085e-12,0.0,3310477.0
8099,0.9999905824661255,1.0,3384459.0
8100,0.976702094078064,1.0,1736124.0
8101,0.00014050074969418347,0.0,4690133.0
8102,1.4832254868757389e-10,0.0,4730083.0
8103,0.9999713897705078,1.0,3390528.0
8104,0.19842484593391418,0.0,701719.0
8105,0.9999679327011108,1.0,3370532.0
8106,1.4873347886634747e-08,0.0,2958171.0
8107,0.9902614951133728,1.0,3385051.0
8108,0.999091386795044,1.0,3183038.0
8109,0.9722244143486023,1.0,2338024.0
8110,0.9999816417694092,1.0,2907747.0
8111,0.02941843867301941,0.0,3854976.0
8112,0.008387569338083267,0.0,2345457.0
8113,0.13552241027355194,0.0,1351038.0
8114,0.999788224697113,1.0,2307077.0
8115,0.9994858503341675,1.0,2884800.0
8116,1.0,1.0,2754535.0
8117,0.9998120665550232,1.0,2069975.0
8118,0.8433101177215576,1.0,1033235.0
8119,2.5338205887237564e-05,0.0,427597.0
8120,0.013231584802269936,0.0,5334002.0
8121,2.3698551801509815e-12,0.0,278463.0
8122,7.390667522422234e-10,0.0,3534468.0
8123,0.002099710050970316,0.0,735828.0
8124,0.0043416437692940235,0.0,4679556.0
8125,0.9999797344207764,1.0,1497615.0
8126,0.9999995231628418,1.0,256112.0
8127,0.9999994039535522,1.0,532819.0
8128,0.053121428936719894,0.0,3545139.0
8129,0.9994237422943115,1.0,2881152.0
8130,0.999994158744812,1.0,1449550.0
8131,2.550265380818484e-11,0.0,1859844.0
8132,0.23280173540115356,1.0,2613695.0
8133,0.00040554540464654565,0.0,3454083.0
8134,6.950172571116393e-15,0.0,4497531.0
8135,0.35964226722717285,1.0,2080048.0
8136,0.9057977199554443,1.0,1700018.0
8137,2.4334917761437147e-13,0.0,2884226.0
8138,0.0019924906082451344,0.0,1815092.0
8139,0.9230073094367981,1.0,3327148.0
8140,0.9999940395355225,1.0,502840.0
8141,0.9999657869338989,1.0,243399.0
8142,0.9999992847442627,1.0,3227460.0
8143,0.0017750789411365986,0.0,517381.0
8144,0.9920085668563843,1.0,3254077.0
8145,0.80879145860672,1.0,705801.0
8146,0.9999960660934448,1.0,1872871.0
8147,3.9687966850599084e-24,0.0,3862655.0
8148,0.9975281357765198,1.0,1465603.0
8149,0.9548259377479553,0.0,1739719.0
8150,0.9999990463256836,1.0,717171.0
8151,0.9999997615814209,1.0,1016757.0
8152,0.9784187078475952,1.0,497530.0
8153,0.6729578971862793,0.0,5268033.0
8154,0.9999997615814209,1.0,3289135.0
8155,0.9999507665634155,1.0,140718.0
8156,0.9092990159988403,0.0,809571.0
8157,0.9781533479690552,1.0,2017772.0
8158,0.9999101161956787,1.0,2422201.0
8159,7.530067523475736e-05,0.0,4794151.0
8160,1.7712896704935588e-09,0.0,3969693.0
8161,1.3419877709086592e-10,0.0,485177.0
8162,4.6039414883125573e-05,0.0,2473334.0
8163,0.9994089603424072,1.0,930020.0
8164,0.27979591488838196,0.0,3246932.0
8165,0.8433723449707031,1.0,3268474.0
8166,1.2364359463390429e-05,0.0,503014.0
8167,1.0979244962072698e-06,0.0,3264693.0
8168,0.000639585661701858,0.0,532577.0
8169,4.8275201152137015e-06,0.0,2729902.0
8170,0.908908486366272,1.0,1843330.0
8171,1.6293455701088533e-05,0.0,4250772.0
8172,1.164935703457104e-08,0.0,3749254.0
8173,1.0542589572863272e-21,0.0,3260405.0
8174,5.891303445082485e-08,0.0,4758408.0
8175,0.9951601624488831,1.0,1453044.0
8176,0.9999997615814209,1.0,1944342.0
8177,0.00033126064226962626,0.0,5162726.0
8178,0.9999992847442627,1.0,2310095.0
8179,0.6166033148765564,0.0,2445110.0
8180,2.459981551794499e-08,0.0,1452801.0
8181,2.1412765249806398e-07,0.0,5147354.0
8182,0.9999098777770996,1.0,467683.0
8183,0.9999707937240601,1.0,967104.0
8184,3.25634346154402e-07,0.0,4606078.0
8185,0.9999897480010986,1.0,2411119.0
8186,0.9947736859321594,1.0,1808358.0
8187,0.9999997615814209,1.0,3309498.0
8188,0.9999501705169678,1.0,3176786.0
8189,0.9998799562454224,1.0,2705502.0
8190,1.429618896509055e-05,0.0,4673039.0
8191,0.9419150948524475,1.0,536880.0
8192,0.999029278755188,1.0,517005.0
8193,0.9999635219573975,1.0,1742861.0
8194,0.8611910343170166,0.0,1396363.0
8195,2.5704752435885863e-32,0.0,4681106.0
8196,0.9999889135360718,1.0,81765.0
8197,0.9766392111778259,1.0,1941490.0
8198,0.999297022819519,1.0,1047778.0
8199,0.9999996423721313,1.0,177734.0
8200,0.015183765441179276,0.0,4990999.0
8201,0.9999996423721313,1.0,678293.0
8202,2.617118610714897e-08,0.0,1591073.0
8203,1.0,1.0,1738984.0
8204,0.9999972581863403,1.0,959648.0
8205,0.9960799813270569,1.0,1420043.0
8206,0.9999957084655762,1.0,2558574.0
8207,0.9621701240539551,1.0,3264751.0
8208,0.6866182684898376,1.0,229446.0
8209,0.9567288160324097,1.0,3008157.0
8210,0.7418861389160156,1.0,991941.0
8211,0.10948818176984787,0.0,272290.0
8212,0.9976851940155029,1.0,3556963.0
8213,3.4996927578134773e-09,0.0,2876694.0
8214,1.9485816665110178e-05,0.0,853063.0
8215,0.9999945163726807,1.0,248235.0
8216,0.06857898086309433,0.0,5275244.0
8217,0.9980528354644775,1.0,993981.0
8218,1.1912925401702523e-06,0.0,4295546.0
8219,0.999609649181366,1.0,1820558.0
8220,5.37853352238579e-21,0.0,5265723.0
8221,0.9993531107902527,1.0,76232.0
8222,0.4408535957336426,0.0,3888386.0
8223,0.9999994039535522,1.0,1937943.0
8224,0.00024986968492157757,0.0,5373088.0
8225,0.9999986886978149,1.0,2013767.0
8226,0.0016204464482143521,0.0,430562.0
8227,0.9999860525131226,1.0,2445063.0
8228,0.9999984502792358,1.0,2422102.0
8229,0.8862103223800659,1.0,2949709.0
8230,0.6134118437767029,1.0,275237.0
8231,0.08224354684352875,0.0,1727717.0
8232,0.9999973773956299,1.0,265658.0
8233,0.0012282617390155792,0.0,4154696.0
8234,0.6226825714111328,1.0,308293.0
8235,0.6379055976867676,1.0,1721916.0
8236,3.7424374710326447e-10,0.0,2681618.0
8237,0.00020556591334752738,0.0,5402713.0
8238,4.663184985723157e-13,0.0,4284789.0
8239,2.14534345843731e-08,0.0,2329913.0
8240,0.00022690811601933092,0.0,1391008.0
8241,0.9078831672668457,1.0,3539447.0
8242,0.0005698538152500987,0.0,5221131.0
8243,0.9999641180038452,1.0,1491303.0
8244,0.993513286113739,1.0,508151.0
8245,0.00023650941147934645,0.0,3827817.0
8246,0.028036247938871384,0.0,423751.0
8247,0.0014451087918132544,0.0,2703292.0
8248,0.9999947547912598,1.0,1060616.0
8249,0.9999951124191284,1.0,1465732.0
8250,0.9385878443717957,1.0,1810987.0
8251,9.728629577279713e-13,0.0,4892999.0
8252,0.9999949932098389,1.0,2417975.0
8253,6.621832653763704e-06,0.0,5221517.0
8254,0.7956961393356323,0.0,3351729.0
8255,0.999996542930603,1.0,2719747.0
8256,0.9999986886978149,1.0,3419771.0
8257,0.9999994039535522,1.0,1563835.0
8258,0.20575523376464844,0.0,1964195.0
8259,0.9999994039535522,1.0,593575.0
8260,0.6284732222557068,0.0,522733.0
8261,0.020442137494683266,0.0,1040578.0
8262,0.7493312358856201,1.0,1491315.0
8263,0.9999997615814209,1.0,2496212.0
8264,0.9999881982803345,1.0,1795414.0
8265,3.650208313388248e-08,0.0,2311593.0
8266,1.7534928244610947e-18,0.0,1015009.0
8267,3.2805596889180777e-13,0.0,4842822.0
8268,0.5424255132675171,1.0,2868131.0
8269,2.9791853263983485e-19,0.0,4843269.0
8270,0.9999997615814209,1.0,330945.0
8271,0.9998358488082886,1.0,1009227.0
8272,0.015318167395889759,0.0,988180.0
8273,0.00010841346374945715,0.0,190168.0
8274,4.538861958280904e-06,0.0,2084736.0
8275,0.19369064271450043,0.0,4746286.0
8276,0.0026828565169125795,0.0,1892672.0
8277,0.3413269817829132,1.0,3522394.0
8278,0.9999995231628418,1.0,1435228.0
8279,0.9999997615814209,1.0,1699621.0
8280,4.612694226580061e-08,0.0,4570625.0
8281,0.9999998807907104,1.0,992004.0
8282,6.873212538558599e-22,0.0,1960480.0
8283,0.9999986886978149,1.0,3108344.0
8284,0.999992847442627,1.0,3316213.0
8285,2.460268888171413e-06,0.0,2490060.0
8286,0.127752423286438,0.0,595629.0
8287,0.9999970197677612,1.0,190629.0
8288,0.9999998807907104,1.0,2961344.0
8289,0.9998562335968018,1.0,3557072.0
8290,0.001444180030375719,0.0,1858272.0
8291,1.0,1.0,3300932.0
8292,0.014275371097028255,0.0,4070093.0
8293,7.955230949625771e-15,0.0,4501562.0
8294,1.290306972379085e-09,0.0,4486443.0
8295,0.999987006187439,1.0,1825966.0
8296,0.05703774094581604,0.0,916788.0
8297,2.2483670480966111e-10,0.0,694863.0
8298,0.9999514818191528,1.0,2735648.0
8299,3.736685414423846e-07,0.0,5175521.0
8300,1.2462513687694354e-08,0.0,4484188.0
8301,0.9999991655349731,1.0,1718601.0
8302,3.5670932353737417e-12,0.0,2252871.0
8303,0.7157382369041443,1.0,2067805.0
8304,0.0381651408970356,0.0,3926903.0
8305,0.9999321699142456,1.0,506540.0
8306,4.5192552478035e-10,0.0,2631596.0
8307,0.09504276514053345,0.0,4936910.0
8308,0.9990667700767517,1.0,682809.0
8309,1.8960923497957083e-08,0.0,1385386.0
8310,4.316954779759463e-13,0.0,922034.0
8311,0.9909907579421997,1.0,103796.0
8312,7.101295246281225e-12,0.0,1502097.0
8313,0.999971866607666,1.0,2770084.0
8314,0.9989830851554871,1.0,942389.0
8315,3.0742730583455113e-10,0.0,845076.0
8316,0.9935833811759949,1.0,1054600.0
8317,0.9993979930877686,1.0,3196940.0
8318,0.9999955892562866,1.0,3393618.0
8319,3.354124703675021e-13,0.0,1440020.0
8320,0.999995231628418,1.0,3344744.0
8321,0.9604371786117554,1.0,65660.0
8322,1.2900842705221294e-07,0.0,4258884.0
8323,0.9944185018539429,1.0,80840.0
8324,2.550204246938317e-28,0.0,5407299.0
8325,0.06224316358566284,0.0,3644207.0
8326,0.36211511492729187,0.0,4689649.0
8327,1.4067506881598746e-10,0.0,2046382.0
8328,0.99965500831604,1.0,1883438.0
8329,0.8214404582977295,1.0,85548.0
8330,0.7558373808860779,0.0,1263184.0
8331,0.46561262011528015,1.0,3248522.0
8332,0.9998282194137573,1.0,2770210.0
8333,0.990807831287384,1.0,2729595.0
8334,0.9925472140312195,1.0,1058631.0
8335,0.9999997615814209,1.0,3558247.0
8336,0.9457703828811646,1.0,3305148.0
8337,0.8554363250732422,1.0,1959551.0
8338,0.9999996423721313,1.0,1943176.0
8339,0.9996532201766968,1.0,2701487.0
8340,0.9994093179702759,1.0,2738117.0
8341,0.9998180270195007,1.0,2306546.0
8342,0.28163981437683105,1.0,1821018.0
8343,1.5722202078904957e-05,0.0,723130.0
8344,0.00015460760914720595,0.0,3811852.0
8345,6.290995325182041e-22,0.0,1252262.0
8346,0.9999161958694458,1.0,3321334.0
8347,0.999933123588562,1.0,3075093.0
8348,0.9999706745147705,1.0,1221004.0
8349,0.999985933303833,1.0,1792229.0
8350,0.006112303119152784,0.0,3033426.0
8351,0.8611935377120972,1.0,307235.0
8352,0.9999052286148071,1.0,724310.0
8353,0.9999990463256836,1.0,2244952.0
8354,7.369882268903893e-07,0.0,4704946.0
8355,3.931934733857577e-14,0.0,3540109.0
8356,4.237342898436025e-13,0.0,3637776.0
8357,0.9973118305206299,1.0,2751069.0
8358,1.9255788587111672e-17,0.0,3618823.0
8359,0.08607128262519836,0.0,4950980.0
8360,0.9999066591262817,1.0,1962237.0
8361,0.9998935461044312,1.0,179344.0
8362,0.7932863235473633,1.0,1391259.0
8363,0.9999953508377075,1.0,108007.0
8364,0.5795636177062988,0.0,4262743.0
8365,0.9774826169013977,1.0,2962620.0
8366,0.7179378271102905,1.0,3223742.0
8367,0.9999847412109375,1.0,2307538.0
8368,5.410883545664547e-07,0.0,3638055.0
8369,0.999996542930603,1.0,475672.0
8370,4.3175801692996174e-05,0.0,4674342.0
8371,7.93434970502993e-11,0.0,5271660.0
8372,0.9264860153198242,1.0,2888786.0
8373,0.9999808073043823,1.0,2627371.0
8374,1.945595613506157e-06,0.0,4839220.0
8375,0.9136788845062256,1.0,262658.0
8376,0.9996380805969238,1.0,1815106.0
8377,0.9948244094848633,1.0,2631539.0
8378,1.1300905498501379e-05,0.0,1254824.0
8379,1.133863104319302e-13,0.0,5273807.0
8380,0.0007521258667111397,0.0,699345.0
8381,0.9991305470466614,1.0,508949.0
8382,0.9999767541885376,1.0,1815848.0
8383,9.997296942382012e-15,0.0,944120.0
8384,0.999886155128479,1.0,3106699.0
8385,3.7162408261792734e-06,0.0,3933340.0
8386,6.466233753599226e-05,0.0,1421346.0
8387,0.0030543359462171793,0.0,5226545.0
8388,0.8410000801086426,1.0,925680.0
8389,0.00018837633251678199,0.0,908783.0
8390,0.9999881982803345,1.0,3298721.0
8391,0.9999996423721313,1.0,3296117.0
8392,0.9528156518936157,1.0,2887870.0
8393,0.999988317489624,1.0,2019551.0
8394,0.9999878406524658,1.0,995822.0
8395,0.9999994039535522,1.0,1973321.0
8396,0.001268584281206131,0.0,1495463.0
8397,0.9999227523803711,1.0,2315654.0
8398,0.9999922513961792,1.0,1033552.0
8399,3.306802874203105e-19,0.0,593247.0
8400,1.589545416949209e-14,0.0,562684.0
8401,0.01510328147560358,0.0,3013666.0
8402,6.073167924114387e-08,0.0,4180254.0
8403,1.0,1.0,100385.0
8404,6.404274246335495e-12,0.0,4671646.0
8405,0.9807917475700378,1.0,3194811.0
8406,3.023710171135008e-09,0.0,4287856.0
8407,2.7521569211422757e-14,0.0,4245206.0
8408,5.530906221906662e-08,0.0,2329928.0
8409,0.9915865659713745,1.0,2315670.0
8410,0.9964905381202698,1.0,1340054.0
8411,0.508877694606781,1.0,2467947.0
8412,0.6239106059074402,0.0,65843.0
8413,0.9999781847000122,1.0,298933.0
8414,0.0004084965621586889,0.0,4497096.0
8415,0.9965697526931763,1.0,3103232.0
8416,0.2771628201007843,0.0,580633.0
8417,0.9999963045120239,1.0,1740885.0
8418,3.4843209389123277e-20,0.0,4221141.0
8419,0.8918872475624084,1.0,113182.0
8420,1.694759339443408e-05,0.0,5280784.0
8421,0.9973307847976685,1.0,531483.0
8422,1.6737523638194554e-30,0.0,4090351.0
8423,3.8834977985138797e-13,0.0,3325680.0
8424,0.9999943971633911,1.0,2971348.0
8425,0.44721758365631104,1.0,219417.0
8426,2.1254011528526462e-07,0.0,4603672.0
8427,0.9958147406578064,1.0,2779779.0
8428,0.20550131797790527,0.0,4161047.0
8429,0.030872883275151253,0.0,2416576.0
8430,0.999993085861206,1.0,2684101.0
8431,9.612922437229887e-13,0.0,4745478.0
8432,0.9999196529388428,1.0,2419869.0
8433,0.9999978542327881,1.0,3173594.0
8434,0.9959914088249207,1.0,2418567.0
8435,0.8654187917709351,0.0,3429267.0
8436,0.8222643136978149,0.0,5002913.0
